latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
34.9392,36.3088,336.3,1.8,1.3,2015-09-17,1112,Aqua,MODIS,81,6.03,302.6,64.1,D,0
35.5615,36.2294,305.2,3.3,1.7,2015-09-17,1900,Terra,MODIS,57,6.03,292.4,35,N,0
35.5644,36.233,305,3.3,1.7,2015-09-17,1900,Terra,MODIS,56,6.03,292.9,33.4,N,0
37.1976,42.0991,332.5,2.2,1.4,2015-09-18,0839,Terra,MODIS,78,6.03,318.7,36,D,0
37.1954,42.1051,331.8,2.2,1.4,2015-09-18,0839,Terra,MODIS,78,6.03,318.8,33.9,D,0
36.224,36.3703,324.6,1.1,1.1,2015-09-18,0840,Terra,MODIS,46,6.03,305.5,12.8,D,0
33.1369,36.0756,327.6,1.2,1.1,2015-09-18,0840,Terra,MODIS,66,6.03,314.6,10.6,D,0
37.0049,40.6277,338.3,1.1,1.1,2015-09-18,1017,Aqua,MODIS,79,6.03,316.9,23.1,D,0
36.5914,37.1285,330.9,1.7,1.3,2015-09-18,1017,Aqua,MODIS,73,6.03,314.3,22.5,D,0
37.1054,42.2305,305.1,1.8,1.3,2015-09-18,1943,Terra,MODIS,63,6.03,293.5,13,N,0
35.8116,36.1123,331.4,1.2,1.1,2015-09-19,1100,Aqua,MODIS,72,6.03,307.1,24.2,D,0
35.8152,36.1179,330,1.2,1.1,2015-09-19,1100,Aqua,MODIS,69,6.03,307,23.6,D,0
35.7994,36.0708,327.8,1,1,2015-09-20,0827,Terra,MODIS,65,6.03,306.6,16.9,D,0
35.7905,36.0689,328.1,1,1,2015-09-20,0827,Terra,MODIS,66,6.03,304.9,17.6,D,0
35.2587,36.4292,330.4,1,1,2015-09-20,0828,Terra,MODIS,71,6.03,313.8,13.7,D,0
35.2571,36.4401,329.4,1,1,2015-09-20,0828,Terra,MODIS,68,6.03,315.6,11.7,D,0
35.5408,36.2225,301.1,1.1,1.1,2015-09-20,2345,Aqua,MODIS,27,6.03,289.6,5.5,N,0
36.8348,40.2867,324.3,3.2,1.7,2015-09-21,0732,Terra,MODIS,59,6.03,305.7,57.2,D,0
37.0773,42.3201,332.4,1.8,1.3,2015-09-21,1048,Aqua,MODIS,76,6.03,313.5,31.8,D,0
37.152,42.2714,347.9,1.1,1,2015-09-22,0815,Terra,MODIS,92,6.03,315.3,43.3,D,0
37.1428,42.269,346.4,1.1,1,2015-09-22,0815,Terra,MODIS,91,6.03,315.9,39.8,D,0
35.9422,36.9866,322.9,1.1,1.1,2015-09-22,0815,Terra,MODIS,62,6.03,306.9,7.9,D,0
35.8502,38.7102,309.4,1.2,1.1,2015-09-22,1918,Terra,MODIS,77,6.03,294.7,11.4,N,0
36.6769,39.0368,323.4,2.9,1.6,2015-09-23,0857,Terra,MODIS,63,6.03,308.5,36.1,D,0
35.7077,36.0905,324.5,2,1.4,2015-09-23,0858,Terra,MODIS,61,6.03,303.8,41.4,D,0
36.0172,37.3259,328.9,1.1,1,2015-09-23,1035,Aqua,MODIS,62,6.03,317.5,8.9,D,0
35.6811,36.0478,350.1,1.2,1.1,2015-09-23,1035,Aqua,MODIS,93,6.03,313.4,64.7,D,0
35.679,36.0353,332.3,1.2,1.1,2015-09-23,1035,Aqua,MODIS,73,6.03,310,26.5,D,0
35.6852,36.0546,339.7,1.2,1.1,2015-09-23,1035,Aqua,MODIS,84,6.03,309.2,41.1,D,0
35.683,36.042,381,1.2,1.1,2015-09-23,1035,Aqua,MODIS,100,6.03,317.6,186.4,D,0
35.6947,36.0525,353.1,1.2,1.1,2015-09-23,1035,Aqua,MODIS,95,6.03,307.6,74.7,D,0
35.6927,36.0404,372.8,1.2,1.1,2015-09-23,1035,Aqua,MODIS,100,6.03,313.2,147,D,0
34.7352,36.2558,333.8,1.8,1.3,2015-09-24,0803,Terra,MODIS,81,6.03,307.2,46.7,D,0
34.7332,36.2756,328.5,1.8,1.3,2015-09-24,0803,Terra,MODIS,73,6.03,308.5,30.5,D,0
34.7422,36.2643,339.7,1.8,1.3,2015-09-24,0803,Terra,MODIS,86,6.03,306.2,71.9,D,0
37.1461,42.3252,312.9,1.1,1.1,2015-09-24,1906,Terra,MODIS,86,6.03,293.4,12.7,N,0
37.1503,42.3178,305.5,1.1,1.1,2015-09-24,1906,Terra,MODIS,65,6.03,293,6.9,N,0
35.3447,40.3282,312.8,1,1,2015-09-24,2320,Aqua,MODIS,86,6.03,295,11.3,N,0
36.5215,38.4907,325.2,1.7,1.3,2015-09-25,0845,Terra,MODIS,68,6.03,309.6,22,D,0
35.7018,37.0968,331.6,1.5,1.2,2015-09-25,1023,Aqua,MODIS,77,6.03,312.3,23.4,D,0
36.4936,36.9876,327.1,1.4,1.2,2015-09-25,1023,Aqua,MODIS,71,6.03,310.6,17.9,D,0
36.4874,36.9828,325.9,1.4,1.2,2015-09-25,1023,Aqua,MODIS,68,6.03,310.5,15.3,D,0
37.1273,42.3237,308,1,1,2015-09-26,2307,Aqua,MODIS,73,6.03,288.9,9.1,N,0
37.1257,42.3349,334.4,1,1,2015-09-26,2307,Aqua,MODIS,100,6.03,292.6,36.6,N,0
37.1167,42.333,315.4,1,1,2015-09-26,2307,Aqua,MODIS,91,6.03,289.6,14.5,N,0
37.1679,42.1558,338.5,1.1,1.1,2015-09-27,1011,Aqua,MODIS,84,6.03,318.1,24.5,D,0
37.1227,42.3291,336.1,1.1,1.1,2015-09-27,1011,Aqua,MODIS,62,6.03,320.8,21,D,0
37.1207,42.3167,333.8,1.1,1.1,2015-09-27,1011,Aqua,MODIS,73,6.03,320.1,15.8,D,0
37.1658,42.1434,333.3,1.1,1.1,2015-09-27,1011,Aqua,MODIS,77,6.03,314.7,15.2,D,2
35.2807,36.9215,327.7,1.1,1,2015-09-28,1053,Aqua,MODIS,67,6.03,312.4,8.1,D,0
37.1235,42.318,329,2.3,1.5,2015-09-28,1054,Aqua,MODIS,54,6.03,313,36.1,D,0
36.5638,36.9211,316.2,1,1,2015-09-29,0821,Terra,MODIS,52,6.03,297.4,6,D,0
35.8058,36.062,332.6,4.4,1.9,2015-09-29,1137,Aqua,MODIS,85,6.03,293.9,241.8,D,0
35.8083,36.053,330.8,4.4,1.9,2015-09-29,1137,Aqua,MODIS,83,6.03,294,222.5,D,0
37.0206,41.8541,304.1,1,1,2015-09-29,1924,Terra,MODIS,59,6.03,292.8,5,N,0
36.7666,40.5023,330.3,1.2,1.1,2015-09-30,1041,Aqua,MODIS,72,6.03,310.1,14,D,0
34.6981,36.01,323.8,1.1,1,2015-09-30,1041,Aqua,MODIS,69,6.03,300.1,10.4,D,0
36.5389,36.5672,317.3,2.2,1.5,2015-10-03,0756,Terra,MODIS,61,6.03,301.7,19.8,D,0
35.8115,36.1279,350.3,1.8,1.3,2015-10-03,1112,Aqua,MODIS,94,6.03,301.2,124.9,D,0
35.8097,36.1089,377.8,1.8,1.3,2015-10-03,1112,Aqua,MODIS,100,6.03,306.6,312.4,D,0
36.5682,38.5308,327.1,1.4,1.2,2015-10-04,0839,Terra,MODIS,69,6.03,311.9,14.4,D,0
36.5635,38.5229,330.4,1.4,1.2,2015-10-04,0839,Terra,MODIS,75,6.03,312.1,22,D,0
36.8859,40.4985,323,1.1,1.1,2015-10-04,1017,Aqua,MODIS,49,6.03,306.9,6.7,D,0
34.7803,36.4602,325.9,1.2,1.1,2015-10-05,1059,Aqua,MODIS,66,6.03,306.7,15,D,0
34.7901,36.4586,328.4,1.2,1.1,2015-10-05,1059,Aqua,MODIS,73,6.03,307.7,19.6,D,0
34.6499,36.7023,327.5,1,1,2015-10-07,1047,Aqua,MODIS,81,6.03,303.6,16.5,D,0
35.8138,37.0482,320.5,1.1,1,2015-10-09,1035,Aqua,MODIS,61,6.03,306.6,7.2,D,0
35.8119,37.0365,323.5,1.1,1,2015-10-09,1035,Aqua,MODIS,71,6.03,306.9,10.2,D,0
36.6221,37.6537,322.5,1,1,2015-10-09,1035,Aqua,MODIS,71,6.03,308.8,7,D,0
36.7849,40.9766,325.8,1.1,1,2015-10-10,0802,Terra,MODIS,71,6.03,306.5,12.6,D,0
35.2385,40.2998,322.1,1.1,1,2015-10-10,0803,Terra,MODIS,64,6.03,301.7,12.3,D,0
36.6158,37.1498,317.5,2.7,1.6,2015-10-10,1118,Aqua,MODIS,63,6.03,302.3,24.4,D,0
36.0811,37.4247,320.7,2.7,1.6,2015-10-10,1118,Aqua,MODIS,55,6.03,304.2,34.1,D,0
36.6052,37.1458,320,2.7,1.6,2015-10-10,1118,Aqua,MODIS,69,6.03,303.4,34.2,D,0
36.7053,36.9606,312.6,2.6,1.5,2015-10-10,1118,Aqua,MODIS,32,6.03,297.8,18.7,D,0
37.1502,42.3047,328.8,2.9,1.6,2015-10-11,0845,Terra,MODIS,73,6.03,309.9,75.8,D,0
35.1552,38.764,300.6,1.3,1.1,2015-10-11,1948,Terra,MODIS,31,6.03,287,9.1,N,2
35.2407,40.6496,306.9,1.1,1,2015-10-12,2308,Aqua,MODIS,70,6.03,288.3,10.2,N,0
35.2311,40.6391,331.9,1.4,1.2,2015-10-13,1010,Aqua,MODIS,76,6.03,310.3,25.7,D,0
35.1502,38.758,300.3,1,1,2015-10-13,1936,Terra,MODIS,25,6.03,287.6,4.9,N,2
35.2476,40.6401,300.2,2.5,1.5,2015-10-13,2351,Aqua,MODIS,21,6.03,288.2,19.3,N,0
35.2396,40.6445,301,2.5,1.5,2015-10-13,2351,Aqua,MODIS,36,6.03,288.7,20.9,N,0
35.9851,36.7534,322.9,1.1,1,2015-10-14,1054,Aqua,MODIS,68,6.03,308.7,8.5,D,0
36.1558,37.4868,320.9,1.2,1.1,2015-10-14,1054,Aqua,MODIS,63,6.03,305.1,10.4,D,0
35.2352,40.6479,301.9,1.5,1.2,2015-10-14,2256,Aqua,MODIS,45,6.03,289.4,9.7,N,0
36.5156,37.2615,317,1,1,2015-10-15,0821,Terra,MODIS,60,6.03,301,4.9,D,0
36.514,37.2728,316.6,1,1,2015-10-15,0821,Terra,MODIS,58,6.03,301.3,4.8,D,0
35.2359,40.6449,330.6,1.1,1.1,2015-10-15,0821,Terra,MODIS,78,6.03,306.1,20.8,D,0
35.2348,40.633,321.2,2.2,1.4,2015-10-15,0958,Aqua,MODIS,59,6.03,305.3,19.4,D,0
35.2361,40.6347,309.1,1,1,2015-10-15,1924,Terra,MODIS,76,6.03,292.5,9.5,N,0
35.2377,40.6455,315.9,1,1,2015-10-15,1924,Terra,MODIS,92,6.03,292.8,14.8,N,0
35.2357,40.6509,302.6,1.6,1.3,2015-10-15,2338,Aqua,MODIS,50,6.03,289.7,13.5,N,0
36.5502,37.2165,321.5,1.3,1.1,2015-10-17,0809,Terra,MODIS,65,6.03,309.1,9.8,D,0
36.0516,36.7257,316.9,1.7,1.3,2015-10-18,0852,Terra,MODIS,70,6.03,297.1,18.5,D,0
35.1499,38.7582,317,1.1,1,2015-10-18,1029,Aqua,MODIS,52,6.03,301.4,7.6,D,2
36.7493,37.7712,332.2,1.1,1.1,2015-10-18,1029,Aqua,MODIS,84,6.03,305.3,23.6,D,0
36.7472,37.759,332.2,1.1,1.1,2015-10-18,1029,Aqua,MODIS,84,6.03,305.9,23.5,D,0
36.4326,37.2623,316.1,1.2,1.1,2015-10-20,0839,Terra,MODIS,36,6.03,305.4,3.9,D,0
36.1015,37.4921,328,1.3,1.1,2015-10-20,0840,Terra,MODIS,69,6.03,306.9,23.2,D,0
36.1002,37.4976,319.6,1.3,1.1,2015-10-20,0840,Terra,MODIS,68,6.03,306.4,11.4,D,0
36.1039,37.4782,328.6,1.3,1.1,2015-10-20,0840,Terra,MODIS,69,6.03,307,23.7,D,0
36.1028,37.4838,343.4,1.3,1.1,2015-10-20,0840,Terra,MODIS,91,6.03,307.8,57.2,D,0
34.6105,36.6377,320.5,1.2,1.1,2015-10-20,0840,Terra,MODIS,66,6.03,306.9,10.6,D,0
34.9418,36.3187,320.2,2.1,1.4,2015-10-20,1017,Aqua,MODIS,65,6.03,300.2,37.8,D,0
35.899,39.0681,323.7,1.4,1.2,2015-10-20,1017,Aqua,MODIS,59,6.03,303.3,21.5,D,0
34.9479,36.3081,312,1,1,2015-10-20,1942,Terra,MODIS,84,6.03,288.3,12.5,N,0
35.1533,38.7626,301.2,1.1,1.1,2015-10-20,1942,Terra,MODIS,38,6.03,286.8,7.4,N,2
34.9494,36.3189,319.6,1,1,2015-10-20,1942,Terra,MODIS,99,6.03,289.8,18.8,N,0
36.6607,38.9674,314.6,1,1,2015-10-24,0815,Terra,MODIS,58,6.03,300.1,5.6,D,2
35.0839,40.5894,319.6,1.1,1.1,2015-10-31,0821,Terra,MODIS,73,6.03,296.4,14.5,D,0
34.5712,37.1937,308.7,1,1,2015-11-01,1041,Aqua,MODIS,53,6.03,296.9,4.1,D,0
36.0102,37.3782,318.3,1,1,2015-11-01,1041,Aqua,MODIS,74,6.03,298.2,11.4,D,0
36.0183,37.3707,309.7,1,1,2015-11-01,1041,Aqua,MODIS,55,6.03,298.1,4.8,D,0
36.6541,38.9285,312.5,1.1,1,2015-11-01,1042,Aqua,MODIS,60,6.03,301.3,6.3,D,0
36.6526,38.9168,318.4,1.1,1,2015-11-01,1042,Aqua,MODIS,73,6.03,301,11.4,D,0
36.438,37.2485,308.3,1.8,1.3,2015-11-03,0852,Terra,MODIS,47,6.03,296.8,10.7,D,0
36.4265,37.2448,307.8,1.8,1.3,2015-11-03,0852,Terra,MODIS,43,6.03,297.3,9.9,D,0
33.17,37.2169,302,2.2,1.4,2015-11-03,0853,Terra,MODIS,22,6.03,283.8,7.6,D,0
36.4254,41.0916,312.6,1,1,2015-11-03,1029,Aqua,MODIS,61,6.03,294.4,7.5,D,0
37.0353,41.5756,313.6,1.2,1.1,2015-11-04,0756,Terra,MODIS,70,6.03,294,10.4,D,0
37.0337,41.5886,314.8,1.2,1.1,2015-11-04,0756,Terra,MODIS,71,6.03,295.9,11.5,D,0
37.0314,41.5815,321.9,1.2,1.1,2015-11-04,0756,Terra,MODIS,79,6.03,295.8,20.2,D,0
35.2407,35.9694,333.8,1.5,1.2,2015-11-04,2314,Aqua,MODIS,98,6.03,284.3,63.8,N,0
35.2389,35.9863,355.1,1.5,1.2,2015-11-04,2314,Aqua,MODIS,100,6.03,290.4,134.2,N,0
36.5569,37.16,308.3,1.2,1.1,2015-11-05,0840,Terra,MODIS,28,6.03,291.3,6.3,D,0
34.9103,40.8207,300.2,1,1,2015-11-09,1918,Terra,MODIS,21,6.03,283.9,7,N,0
35.3838,40.3049,324,1.1,1,2015-11-09,1918,Terra,MODIS,100,6.03,284.5,27.7,N,0
35.382,40.2933,327.3,1.1,1,2015-11-09,1918,Terra,MODIS,100,6.03,283.8,31.8,N,0
35.787,38.766,309.6,1,1,2015-11-10,1035,Aqua,MODIS,59,6.03,297.2,4.7,D,0
35.0871,40.5694,309,2.5,1.5,2015-11-12,0846,Terra,MODIS,53,6.03,289.9,26.4,D,0
36.4639,37.2376,310.9,1.5,1.2,2015-11-12,0846,Terra,MODIS,68,6.03,297.8,9.8,D,0
35.0929,40.5781,320.8,2.5,1.5,2015-11-12,0846,Terra,MODIS,77,6.03,288.8,60.1,D,0
35.0734,40.6006,315.5,2.6,1.5,2015-11-12,0846,Terra,MODIS,41,6.03,287.6,44.2,D,0
35.0811,40.5964,344.9,2.6,1.5,2015-11-12,0846,Terra,MODIS,93,6.03,287.6,198.3,D,0
35.0835,40.5813,314.9,1.1,1,2015-11-12,1023,Aqua,MODIS,48,6.03,291.2,10.3,D,0
36.7236,40.5371,306.2,1,1,2015-11-12,1023,Aqua,MODIS,54,6.03,294.2,4.9,D,0
35.0882,40.5739,303.9,1.7,1.3,2015-11-12,1948,Terra,MODIS,57,6.03,280.6,19.1,N,0
35.0785,40.5941,304.7,1.7,1.3,2015-11-12,1948,Terra,MODIS,61,6.03,284,20.4,N,0
35.09,40.5925,328.7,1.7,1.3,2015-11-12,1948,Terra,MODIS,100,6.03,283.4,66.8,N,0
36.3587,40.9173,304.8,1.1,1,2015-11-13,2308,Aqua,MODIS,62,6.03,279.4,11.6,N,0
37.003,41.9302,302,2,1.4,2015-11-15,0738,Terra,MODIS,50,6.03,291.5,9.1,D,0
37.001,41.9229,301.6,2,1.4,2015-11-15,0738,Terra,MODIS,48,6.03,291.5,8.8,D,0
36.501,39.0963,309.3,1,1,2015-11-16,0821,Terra,MODIS,68,6.03,289.6,6.9,D,0
36.996,41.5652,312.3,1,1,2015-11-19,1029,Aqua,MODIS,72,6.03,288.2,12.4,D,0
35.2,40.0723,312.8,2,1.4,2015-11-19,1954,Terra,MODIS,86,6.03,278.2,44.1,N,0
36.1401,40.8144,305.5,1.1,1.1,2015-11-21,1017,Aqua,MODIS,59,6.03,290.9,5.9,D,0
32.7233,35.914,316.4,1.1,1,2015-11-22,1059,Aqua,MODIS,74,6.03,294.6,12.5,D,0
34.6381,36.1376,305.3,1,1,2015-11-23,0828,Terra,MODIS,61,6.03,292,5.2,D,0
35.6169,36.1346,322.6,1,1,2015-11-23,0828,Terra,MODIS,81,6.03,290.9,19.7,D,0
35.6153,36.1455,302.9,1,1,2015-11-23,0828,Terra,MODIS,47,6.03,291.5,4.5,D,0
35.5627,38.4381,307.4,2.4,1.5,2015-11-23,1004,Aqua,MODIS,52,6.03,292.7,21.5,D,0
35.4838,36.1258,304.3,1.2,1.1,2015-11-23,1930,Terra,MODIS,60,6.03,284.6,10.9,N,0
35.6833,36.0783,316.5,1,1,2015-11-24,1047,Aqua,MODIS,73,6.03,295.9,12,D,0
35.6906,36.0654,322.8,1,1,2015-11-24,1047,Aqua,MODIS,79,6.03,296.7,17.9,D,0
35.8962,35.9576,304.6,1,1,2015-11-24,1047,Aqua,MODIS,31,6.03,294.1,4.9,D,0
35.7172,36.036,310.1,1.2,1.1,2015-11-25,0815,Terra,MODIS,70,6.03,290.3,13.2,D,0
35.7482,36.0283,302.4,1.2,1.1,2015-11-26,1035,Aqua,MODIS,46,6.03,288.3,6.2,D,0
35.746,36.0152,306.1,1.2,1.1,2015-11-26,1035,Aqua,MODIS,61,6.03,289.3,8.9,D,0
35.4558,36.1246,310.5,1.2,1.1,2015-11-26,1035,Aqua,MODIS,61,6.03,291.5,9.9,D,0
35.2904,36.4409,306.2,1.1,1.1,2015-11-26,1035,Aqua,MODIS,54,6.03,294.9,4.9,D,0
35.4535,36.1114,325.1,1.2,1.1,2015-11-26,1035,Aqua,MODIS,82,6.03,293.4,26.1,D,0
35.4652,36.1219,310.8,1.2,1.1,2015-11-26,1035,Aqua,MODIS,64,6.03,290,10.3,D,0
35.4629,36.1088,328.6,1.2,1.1,2015-11-26,1035,Aqua,MODIS,85,6.03,292.4,31.3,D,0
35.5548,35.8085,304.4,1.2,1.1,2015-11-26,1035,Aqua,MODIS,49,6.03,294,4.9,D,0
35.3985,35.9369,316.9,2.1,1.4,2015-11-27,1118,Aqua,MODIS,0,6.03,295.3,32.1,D,2
34.7897,36.3887,316.2,1.7,1.3,2015-11-28,1023,Aqua,MODIS,72,6.03,294.9,27.2,D,0
34.7925,36.3931,324.5,1.7,1.3,2015-11-28,1023,Aqua,MODIS,81,6.03,294.9,41.5,D,0
34.7935,36.4076,315.1,1.7,1.3,2015-11-28,1023,Aqua,MODIS,71,6.03,293.1,25.5,D,0
35.4037,35.9432,310,1.7,1.3,2015-11-28,1023,Aqua,MODIS,48,6.03,297.1,14.9,D,2
35.1904,40.09,324.4,2.9,1.6,2015-12-05,0852,Terra,MODIS,0,6.03,282.1,111.8,D,0
35.1898,40.0831,328.5,2.9,1.6,2015-12-05,0852,Terra,MODIS,0,6.03,281.7,117.2,D,0
35.1959,40.0707,302.3,2,1.4,2015-12-05,1954,Terra,MODIS,48,6.03,269.5,29.2,N,0
35.7922,36.2822,305.8,1.8,1.3,2015-12-06,1112,Aqua,MODIS,62,6.03,285.6,19.7,D,0
35.7781,36.1638,302.4,1.2,1.1,2015-12-08,1100,Aqua,MODIS,52,6.03,291,6.4,D,0
35.4916,39.9469,303.2,1.3,1.1,2015-12-10,1047,Aqua,MODIS,55,6.03,289.1,7.6,D,0
35.4091,35.9526,322.2,1.2,1.1,2015-12-11,0815,Terra,MODIS,81,6.03,290.5,27.3,D,2
35.3991,35.9509,306,1.2,1.1,2015-12-11,0815,Terra,MODIS,21,6.03,289.9,8.1,D,2
36.9554,40.3274,308.4,1,1,2015-12-12,1035,Aqua,MODIS,67,6.03,289.4,8.9,D,0
35.8322,35.9876,302.4,1.9,1.3,2015-12-13,0803,Terra,MODIS,52,6.03,283.1,17.6,D,0
35.3446,40.319,300.7,2.6,1.6,2015-12-15,1106,Aqua,MODIS,41,6.03,286.4,17,D,0
35.337,40.3121,301.5,2.6,1.6,2015-12-15,1106,Aqua,MODIS,47,6.03,286.4,18.5,D,0
35.4406,36.3125,306.4,1.5,1.2,2015-12-15,1106,Aqua,MODIS,63,6.03,294.4,9,D,0
35.3763,36.6505,310.2,1.2,1.1,2015-12-23,0840,Terra,MODIS,70,6.03,291.8,12,D,0
36.4017,37.1495,300.2,1.4,1.2,2015-12-24,1100,Aqua,MODIS,33,6.03,289.1,5.1,D,2
37.0005,42.1728,302.4,1.3,1.1,2015-12-25,1005,Aqua,MODIS,52,6.03,292.4,5.4,D,0
34.5304,37.965,304.1,1,1,2015-12-28,1035,Aqua,MODIS,58,6.03,289.8,5.7,D,0
35.3417,40.3238,303.5,1,1,2015-12-28,1035,Aqua,MODIS,49,6.03,292.7,3.9,D,0
35.3402,40.3126,304.4,1,1,2015-12-28,1035,Aqua,MODIS,54,6.03,292.4,4.4,D,0
36.9374,40.2972,309.1,1,1,2015-12-28,1035,Aqua,MODIS,66,6.03,291.9,8.4,D,0
35.3498,40.3204,306.7,1.9,1.4,2016-01-09,0745,Terra,MODIS,64,6.03,283.2,23.4,D,0
35.347,40.318,300.5,2.4,1.5,2016-01-15,0846,Terra,MODIS,38,6.03,288.1,11.8,D,0
35.2421,40.3045,303.8,2.4,1.5,2016-01-15,0846,Terra,MODIS,50,6.03,288.6,20.5,D,0
35.2347,40.2911,304.2,1.1,1,2016-01-15,1023,Aqua,MODIS,53,6.03,291.5,5.1,D,0
35.341,40.3201,306.8,1.1,1,2016-01-15,1023,Aqua,MODIS,62,6.03,293.1,6,D,0
35.245,40.3233,303.3,1.6,1.2,2016-01-17,0834,Terra,MODIS,0,6.03,272.8,13.7,D,0
36.554,39.0264,303.6,1,1,2016-01-22,1029,Aqua,MODIS,53,6.03,285.1,7.6,D,0
36.1783,37.4524,301.1,3,1.7,2016-01-27,2250,Aqua,MODIS,37,6.03,266.3,52.6,N,2
35.9636,38.848,300.4,1,1,2016-01-29,1035,Aqua,MODIS,36,6.03,289.3,2.9,D,0
36.1767,37.4425,318,1,1,2016-01-29,1035,Aqua,MODIS,78,6.03,285.8,17.4,D,0
35.346,40.3144,307.8,1.1,1,2016-01-31,1023,Aqua,MODIS,59,6.03,294.6,4.7,D,0
33.5822,36.5607,306.7,1.1,1,2016-02-02,0834,Terra,MODIS,64,6.03,288.2,7.1,D,0
33.5841,36.5491,301.1,1.1,1,2016-02-02,0834,Terra,MODIS,30,6.03,289.3,3.4,D,0
36.1812,37.4429,307.4,1,1,2016-02-02,1936,Terra,MODIS,71,6.03,273.2,12.9,N,0
36.1788,37.4502,302.1,2.4,1.5,2016-02-03,2256,Aqua,MODIS,47,6.03,273.7,37.1,N,0
36.179,37.447,328.8,1,1,2016-02-04,0821,Terra,MODIS,86,6.03,288.8,28.6,D,0
36.1773,37.4374,310,1.2,1.1,2016-02-04,1924,Terra,MODIS,79,6.03,265.7,19.1,N,0
36.1816,37.4441,321.4,1.1,1,2016-02-04,2339,Aqua,MODIS,100,6.03,273,28.2,N,0
35.3196,36.3425,305.7,1,1,2016-02-05,1041,Aqua,MODIS,62,6.03,286.7,7.1,D,0
35.4653,36.0331,300.1,1,1,2016-02-05,1041,Aqua,MODIS,29,6.03,284.5,3.5,D,0
35.8121,38.0595,301.7,1,1,2016-02-05,1041,Aqua,MODIS,46,6.03,272.8,6.9,D,0
36.1317,38.9248,307.5,1,1,2016-02-05,1041,Aqua,MODIS,65,6.03,286.8,7.5,D,0
36.156,38.967,306.2,1,1,2016-02-05,1041,Aqua,MODIS,38,6.03,288.8,5.4,D,0
36.1593,38.9371,319.2,1,1,2016-02-05,1041,Aqua,MODIS,79,6.03,290,17.5,D,0
36.1549,38.8323,302.9,1,1,2016-02-05,1041,Aqua,MODIS,54,6.03,280,6,D,0
36.176,37.4416,339.9,1,1,2016-02-05,1041,Aqua,MODIS,92,6.03,280.9,45,D,0
36.1744,37.4307,301.1,1,1,2016-02-05,1041,Aqua,MODIS,45,6.03,276.7,5.7,D,0
36.1749,38.9119,301.4,1.1,1,2016-02-06,0809,Terra,MODIS,47,6.03,289,4.4,D,0
36.4446,39.1057,300.3,1.1,1,2016-02-06,0809,Terra,MODIS,33,6.03,287.7,4,D,0
36.3075,39.0116,306.7,1.1,1,2016-02-06,0809,Terra,MODIS,64,6.03,288.4,8.2,D,0
36.1144,39.0118,304.4,1.1,1,2016-02-06,0809,Terra,MODIS,59,6.03,288.5,6.3,D,0
35.7795,39.6117,311.4,1,1,2016-02-06,0809,Terra,MODIS,67,6.03,288.7,10.7,D,0
34.9835,40.4392,305.4,1,1,2016-02-06,0809,Terra,MODIS,43,6.03,290.6,4.8,D,0
34.9819,40.45,309.7,1,1,2016-02-06,0809,Terra,MODIS,60,6.03,290,8,D,0
35.3454,40.3229,306,1.9,1.4,2016-02-09,0840,Terra,MODIS,62,6.03,291.3,12.4,D,0
35.3417,40.3153,305.8,1.9,1.4,2016-02-09,0840,Terra,MODIS,61,6.03,291.7,12.2,D,0
35.3388,40.3152,312.6,1.2,1.1,2016-02-09,1017,Aqua,MODIS,65,6.03,296.2,10.1,D,0
36.177,37.443,302.6,1.7,1.3,2016-02-09,1017,Aqua,MODIS,53,6.03,289.6,9.4,D,0
36.1461,40.8196,303.6,1.3,1.1,2016-02-11,0827,Terra,MODIS,56,6.03,289.9,6.2,D,0
36.1792,37.4413,304.2,1,1,2016-02-11,0827,Terra,MODIS,54,6.03,284.9,6.8,D,0
34.7122,36.6357,305.8,1,1,2016-02-12,1047,Aqua,MODIS,51,6.03,294.1,3.6,D,2
35.9339,38.9017,305.4,1.2,1.1,2016-02-12,1047,Aqua,MODIS,31,6.03,288.8,5.4,D,0
36.178,37.4354,312.9,1.1,1,2016-02-13,0815,Terra,MODIS,73,6.03,286.4,14.2,D,0
36.1765,37.4475,325.7,1.1,1,2016-02-13,0815,Terra,MODIS,84,6.03,288.5,28,D,0
36.1807,37.4449,304.9,1,1,2016-02-13,2332,Aqua,MODIS,62,6.03,279.2,10.8,N,0
36.1768,37.4318,306.9,1,1,2016-02-14,1035,Aqua,MODIS,47,6.03,290,5.9,D,0
36.1786,37.4432,321.3,1,1,2016-02-14,1035,Aqua,MODIS,79,6.03,288.6,18.5,D,0
36.1752,37.4468,317.2,1.5,1.2,2016-02-15,0803,Terra,MODIS,77,6.03,290.9,26.8,D,0
36.1806,37.4485,311.2,1.5,1.2,2016-02-16,0845,Terra,MODIS,67,6.03,292.5,15.4,D,0
35.791,38.1314,311.3,1.3,1.1,2016-02-16,1023,Aqua,MODIS,62,6.03,298.5,7.1,D,0
35.7885,38.1174,312.7,1.3,1.1,2016-02-16,1023,Aqua,MODIS,65,6.03,299,8.5,D,0
36.0727,37.7446,315,1.3,1.1,2016-02-16,1023,Aqua,MODIS,69,6.03,300,10.8,D,0
36.1712,37.441,312.6,1.4,1.2,2016-02-16,1023,Aqua,MODIS,66,6.03,294.2,12.1,D,0
